,0,1
15467,UniRef90_A0A236IV12,g__Escherichia.s__Escherichia_coli
15470,UniRef90_S0YLT1,g__Escherichia.s__Escherichia_coli
15474,UniRef90_A0A0T5XK51,g__Escherichia.s__Escherichia_coli
15475,UniRef90_A0A0T5XK51,g__Klebsiella.s__Klebsiella_pneumoniae
15477,UniRef90_A0A140NFA3,g__Klebsiella.s__Klebsiella_pneumoniae
15478,UniRef90_A0A140NFA3,g__Escherichia.s__Escherichia_coli
15482,UniRef90_UPI000D57BC17,g__Klebsiella.s__Klebsiella_pneumoniae
15484,UniRef90_A0A377MY05,g__Escherichia.s__Escherichia_coli
15486,UniRef90_J2DGV4,g__Klebsiella.s__Klebsiella_pneumoniae
15492,UniRef90_A0A2I8QCF4,g__Klebsiella.s__Klebsiella_pneumoniae
15495,UniRef90_A0A370YVM0,g__Klebsiella.s__Klebsiella_pneumoniae
15497,UniRef90_U9YF47,g__Escherichia.s__Escherichia_coli
15499,UniRef90_A0A370YJR3,g__Klebsiella.s__Klebsiella_pneumoniae
15502,UniRef90_I2STN6,g__Escherichia.s__Escherichia_coli
15506,UniRef90_A0A377VY91,g__Klebsiella.s__Klebsiella_pneumoniae
15508,UniRef90_UPI0004A0167B,g__Escherichia.s__Escherichia_coli
15512,UniRef90_A0A0M7F9U9,g__Klebsiella.s__Klebsiella_pneumoniae
15515,UniRef90_J7QXZ7,g__Escherichia.s__Escherichia_coli
15516,UniRef90_J7QXZ7,g__Klebsiella.s__Klebsiella_pneumoniae
15518,UniRef90_A0A291AX19,g__Escherichia.s__Escherichia_coli
15520,UniRef90_A0A0T5XL17,g__Escherichia.s__Escherichia_coli
15522,UniRef90_A0A0T5XL17,g__Klebsiella.s__Klebsiella_pneumoniae
15528,UniRef90_A0A376W3P4,g__Escherichia.s__Escherichia_coli
15535,UniRef90_A0A291AWZ4,g__Escherichia.s__Escherichia_coli
15537,UniRef90_B5RF79,g__Escherichia.s__Escherichia_coli
15538,UniRef90_B5RF79,g__Raoultella.s__Raoultella_ornithinolytica
15540,UniRef90_B5RF79,g__Klebsiella.s__Klebsiella_variicola
15541,UniRef90_B5RF79,g__Klebsiella.s__Klebsiella_pneumoniae
15542,UniRef90_B5RF79,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15543,UniRef90_B5RF79,g__Klebsiella.s__Klebsiella_quasipneumoniae
15547,UniRef90_A0A376HKQ6,g__Escherichia.s__Escherichia_coli
15549,UniRef90_S1EYE5,g__Escherichia.s__Escherichia_coli
15551,UniRef90_A0A0T5XJW2,g__Klebsiella.s__Klebsiella_pneumoniae
15552,UniRef90_A0A0T5XJW2,g__Escherichia.s__Escherichia_coli
15555,UniRef90_J7R9L1,g__Escherichia.s__Escherichia_coli
15557,UniRef90_A0A0H2Z5Z0,g__Escherichia.s__Escherichia_coli
15559,UniRef90_A0A2X1IZ57,g__Escherichia.s__Escherichia_coli
15561,UniRef90_A0A0T5XQ01,g__Escherichia.s__Escherichia_coli
15562,UniRef90_A0A0T5XQ01,g__Klebsiella.s__Klebsiella_pneumoniae
15565,UniRef90_A0A0T5XGL6,g__Klebsiella.s__Klebsiella_pneumoniae
15571,UniRef90_A0A2X1J1X1,g__Escherichia.s__Escherichia_coli
15574,UniRef90_P0AB78,g__Escherichia.s__Escherichia_coli
15575,UniRef90_P0AB78,g__Raoultella.s__Raoultella_ornithinolytica
15576,UniRef90_P0AB78,g__Klebsiella.s__Klebsiella_pneumoniae
15577,UniRef90_P0AB78,g__Klebsiella.s__Klebsiella_quasipneumoniae
15579,UniRef90_P0AB78,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15580,UniRef90_P0AB78,g__Klebsiella.s__Klebsiella_variicola
15582,UniRef90_A0A2X1JFU0,g__Escherichia.s__Escherichia_coli
15587,UniRef90_A0A376IAU7,g__Klebsiella.s__Klebsiella_pneumoniae
15589,UniRef90_A0A376IAU7,g__Escherichia.s__Escherichia_coli
15593,UniRef90_V0Y4K6,g__Escherichia.s__Escherichia_coli
15598,UniRef90_A0A0T5XEG5,g__Klebsiella.s__Klebsiella_pneumoniae
15599,UniRef90_A0A0T5XEG5,g__Escherichia.s__Escherichia_coli
15601,UniRef90_A0A243UZD7,g__Escherichia.s__Escherichia_coli
15603,UniRef90_W1WMV6,g__Escherichia.s__Escherichia_coli
15606,UniRef90_A0A192CCL2,g__Escherichia.s__Escherichia_coli
15611,UniRef90_A0A161R011,g__Escherichia.s__Escherichia_coli
15613,UniRef90_A4WBI4,g__Escherichia.s__Escherichia_coli
15616,UniRef90_A0A377K2U2,g__Escherichia.s__Escherichia_coli
15618,UniRef90_V0VTG4,g__Escherichia.s__Escherichia_coli
15620,UniRef90_A0A1U9TWR0,g__Escherichia.s__Escherichia_coli
15622,UniRef90_P0AD62,g__Klebsiella.s__Klebsiella_quasipneumoniae
15623,UniRef90_P0AD62,g__Escherichia.s__Escherichia_coli
15624,UniRef90_P0AD62,g__Klebsiella.s__Klebsiella_variicola
15625,UniRef90_P0AD62,g__Raoultella.s__Raoultella_ornithinolytica
15626,UniRef90_P0AD62,g__Klebsiella.s__Klebsiella_pneumoniae
15628,UniRef90_A0A2I5SQX4,g__Escherichia.s__Escherichia_coli
15630,UniRef90_A0A086UUI8,g__Escherichia.s__Escherichia_coli
15633,UniRef90_A0A370YT93,g__Klebsiella.s__Klebsiella_pneumoniae
15635,UniRef90_A0A377CUR8,g__Escherichia.s__Escherichia_coli
15640,UniRef90_A0A181XUR7,g__Klebsiella.s__Klebsiella_pneumoniae
15644,UniRef90_A0A2A5MEB8,g__Klebsiella.s__Klebsiella_quasipneumoniae
15649,UniRef90_A0A0M7ESR3,g__Klebsiella.s__Klebsiella_pneumoniae
15651,UniRef90_A0A376LEG3,g__Escherichia.s__Escherichia_coli
15653,UniRef90_W9AH48,g__Escherichia.s__Escherichia_coli
15655,UniRef90_A0A0P0SQG9,g__Escherichia.s__Escherichia_coli
15657,UniRef90_P42216,g__Escherichia.s__Escherichia_coli
15659,UniRef90_A0A0H2VC33,g__Escherichia.s__Escherichia_coli
15661,UniRef90_Q1R4Y3,g__Escherichia.s__Escherichia_coli
15665,UniRef90_UPI000E15D431,g__Klebsiella.s__Klebsiella_pneumoniae
15666,UniRef90_UPI000E15D431,g__Klebsiella.s__Klebsiella_variicola
15669,UniRef90_A0A1D3B8L6,g__Klebsiella.s__Klebsiella_pneumoniae
15671,UniRef90_I6DQQ3,g__Escherichia.s__Escherichia_coli
15675,UniRef90_A0A0E3MUM3,g__Klebsiella.s__Klebsiella_pneumoniae
15676,UniRef90_A0A0E3MUM3,g__Klebsiella.s__Klebsiella_quasipneumoniae
15677,UniRef90_A0A0E3MUM3,g__Klebsiella.s__Klebsiella_variicola
15681,UniRef90_A0A0A0GNI9,g__Escherichia.s__Escherichia_coli
15683,UniRef90_UPI00098A33E9,g__Escherichia.s__Escherichia_coli
15693,UniRef90_V0X4H6,g__Escherichia.s__Escherichia_coli
15695,UniRef90_A0A377BRW7,g__Escherichia.s__Escherichia_coli
15698,UniRef90_P16679,g__Escherichia.s__Escherichia_coli
15699,UniRef90_P16679,g__Klebsiella.s__Klebsiella_pneumoniae
15701,UniRef90_V0WA70,g__Escherichia.s__Escherichia_coli
15703,UniRef90_Q8ZPV5,g__Klebsiella.s__Klebsiella_pneumoniae
15705,UniRef90_Q8ZPV5,g__Escherichia.s__Escherichia_coli
15707,UniRef90_A0A2Y0TB50,g__Escherichia.s__Escherichia_coli
15709,UniRef90_A0A377KA02,g__Escherichia.s__Escherichia_coli
15711,UniRef90_A0A2S6E4G2,g__Klebsiella.s__Klebsiella_pneumoniae
15713,UniRef90_J7QCH0,g__Escherichia.s__Escherichia_coli
15717,UniRef90_A0A2X1MXJ6,g__Escherichia.s__Escherichia_coli
15720,UniRef90_A0A0T5XFK8,g__Klebsiella.s__Klebsiella_pneumoniae
15723,UniRef90_A7ZT14,g__Escherichia.s__Escherichia_coli
15725,UniRef90_A0A0T5XQ39,g__Klebsiella.s__Klebsiella_pneumoniae
15727,UniRef90_A0A0T5XQ39,g__Escherichia.s__Escherichia_coli
15729,UniRef90_A0A148HJH1,g__Escherichia.s__Escherichia_coli
15731,UniRef90_V0YW23,g__Escherichia.s__Escherichia_coli
15733,UniRef90_A0A376VZH6,g__Escherichia.s__Escherichia_coli
15737,UniRef90_A0A0D8VU50,g__Escherichia.s__Escherichia_coli
15741,UniRef90_A7ZM95,g__Escherichia.s__Escherichia_coli
15745,UniRef90_A0A376WCX3,g__Escherichia.s__Escherichia_coli
15749,UniRef90_A0A1D7PPX7,g__Escherichia.s__Escherichia_coli
15751,UniRef90_W1F9F6,g__Escherichia.s__Escherichia_coli
15753,UniRef90_D7XER7,g__Escherichia.s__Escherichia_coli
15755,UniRef90_P27302,g__Escherichia.s__Escherichia_coli
15756,UniRef90_P27302,g__Raoultella.s__Raoultella_ornithinolytica
15757,UniRef90_P27302,g__Klebsiella.s__Klebsiella_quasipneumoniae
15758,UniRef90_P27302,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15759,UniRef90_P27302,g__Klebsiella.s__Klebsiella_variicola
15761,UniRef90_P27302,g__Klebsiella.s__Klebsiella_pneumoniae
15765,UniRef90_A0A0T5XKZ1,g__Klebsiella.s__Klebsiella_pneumoniae
15767,UniRef90_A0A0T5XKZ1,g__Escherichia.s__Escherichia_coli
15769,UniRef90_E4VCI2,g__Bifidobacterium.s__Bifidobacterium_bifidum
15771,UniRef90_D2ZKI0,g__Klebsiella.s__Klebsiella_pneumoniae
15774,UniRef90_A0A2J1D8B1,g__Escherichia.s__Escherichia_coli
15779,UniRef90_A0A376K6M2,g__Escherichia.s__Escherichia_coli
15781,UniRef90_A0A2S8I895,g__Klebsiella.s__Klebsiella_pneumoniae
15782,UniRef90_A0A2S8I895,g__Escherichia.s__Escherichia_coli
15783,UniRef90_A0A2S8I895,g__Klebsiella.s__Klebsiella_quasipneumoniae
15784,UniRef90_A0A2S8I895,g__Klebsiella.s__Klebsiella_variicola
15788,UniRef90_P0ACH3,g__Klebsiella.s__Klebsiella_pneumoniae
15789,UniRef90_P0ACH3,g__Escherichia.s__Escherichia_coli
15793,UniRef90_S1EWA3,g__Escherichia.s__Escherichia_coli
15798,UniRef90_Q1RFB0,g__Escherichia.s__Escherichia_coli
15800,UniRef90_A0A0I0Z5D8,g__Escherichia.s__Escherichia_coli
15803,UniRef90_P0AGJ3,g__Escherichia.s__Escherichia_coli
15805,UniRef90_P0AGJ3,g__Klebsiella.s__Klebsiella_pneumoniae
15809,UniRef90_A0A0B0UPP6,g__Klebsiella.s__Klebsiella_pneumoniae
15811,UniRef90_A0A0B0UPP6,g__Escherichia.s__Escherichia_coli
15817,UniRef90_A0A1M3RUW5,g__Escherichia.s__Escherichia_coli
15819,UniRef90_A0A376YFN7,g__Escherichia.s__Escherichia_coli
15825,UniRef90_A0A2X3H107,g__Klebsiella.s__Klebsiella_pneumoniae
15827,UniRef90_V0Y8A6,g__Escherichia.s__Escherichia_coli
15829,UniRef90_A0A377JZJ1,g__Escherichia.s__Escherichia_coli
15832,UniRef90_A0A376Y3J0,g__Klebsiella.s__Klebsiella_quasipneumoniae
15833,UniRef90_A0A376Y3J0,g__Klebsiella.s__Klebsiella_pneumoniae
15836,UniRef90_F4TFV0,g__Escherichia.s__Escherichia_coli
15838,UniRef90_F4V0J0,g__Escherichia.s__Escherichia_coli
15840,UniRef90_E1IJ03,g__Escherichia.s__Escherichia_coli
15843,UniRef90_A0A0G9G336,g__Escherichia.s__Escherichia_coli
15845,UniRef90_A0A2H4TPR0,g__Escherichia.s__Escherichia_coli
15847,UniRef90_A0A377E199,g__Escherichia.s__Escherichia_coli
15849,UniRef90_A0A376W8Z4,g__Escherichia.s__Escherichia_coli
15852,UniRef90_A0A376L8F3,g__Escherichia.s__Escherichia_coli
15857,UniRef90_A0A1Q6B0T6,g__Escherichia.s__Escherichia_coli
15859,UniRef90_A0A061KFQ3,g__Escherichia.s__Escherichia_coli
15861,UniRef90_UPI00093019E5,g__Escherichia.s__Escherichia_coli
15863,UniRef90_A0A377V0H1,g__Klebsiella.s__Klebsiella_pneumoniae
15866,UniRef90_Q47452,g__Klebsiella.s__Klebsiella_quasipneumoniae
15867,UniRef90_Q47452,g__Klebsiella.s__Klebsiella_pneumoniae
15868,UniRef90_Q47452,g__Raoultella.s__Raoultella_ornithinolytica
15869,UniRef90_Q47452,g__Klebsiella.s__Klebsiella_variicola
15870,UniRef90_Q47452,g__Escherichia.s__Escherichia_coli
15872,UniRef90_A0A0J2B9B0,g__Klebsiella.s__Klebsiella_pneumoniae
15873,UniRef90_A0A0J2B9B0,g__Bifidobacterium.s__Bifidobacterium_longum
15874,UniRef90_A0A0J2B9B0,g__Escherichia.s__Escherichia_coli
15875,UniRef90_A0A0J2B9B0,g__Klebsiella.s__Klebsiella_quasipneumoniae
15880,UniRef90_P0A2E4,g__Raoultella.s__Raoultella_ornithinolytica
15881,UniRef90_P0A2E4,g__Escherichia.s__Escherichia_coli
15882,UniRef90_P0A2E4,g__Klebsiella.s__Klebsiella_quasipneumoniae
15883,UniRef90_P0A2E4,g__Klebsiella.s__Klebsiella_variicola
15884,UniRef90_P0A2E4,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15885,UniRef90_P0A2E4,g__Klebsiella.s__Klebsiella_pneumoniae
15887,UniRef90_A0A0T5XHK5,g__Klebsiella.s__Klebsiella_pneumoniae
15888,UniRef90_A0A0T5XHK5,g__Escherichia.s__Escherichia_coli
15891,UniRef90_A0A377K3H2,g__Escherichia.s__Escherichia_coli
15893,UniRef90_UPI000B957471,g__Klebsiella.s__Klebsiella_quasipneumoniae
15895,UniRef90_A1AFW3,g__Escherichia.s__Escherichia_coli
15897,UniRef90_A0A370YUU4,g__Escherichia.s__Escherichia_coli
15898,UniRef90_A0A370YUU4,g__Klebsiella.s__Klebsiella_pneumoniae
15900,UniRef90_A0A156P9S4,g__Escherichia.s__Escherichia_coli
15904,UniRef90_B4TJ09,g__Escherichia.s__Escherichia_coli
15905,UniRef90_B4TJ09,g__Raoultella.s__Raoultella_ornithinolytica
15907,UniRef90_B4TJ09,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15908,UniRef90_B4TJ09,g__Klebsiella.s__Klebsiella_quasipneumoniae
15909,UniRef90_B4TJ09,g__Klebsiella.s__Klebsiella_variicola
15910,UniRef90_B4TJ09,g__Klebsiella.s__Klebsiella_pneumoniae
15912,UniRef90_A0A377MY01,g__Escherichia.s__Escherichia_coli
15918,UniRef90_A0A144RJK9,g__Escherichia.s__Escherichia_coli
15923,UniRef90_A0A379TNZ9,g__Klebsiella.s__Klebsiella_pneumoniae
15925,UniRef90_A0A0D8W0L6,g__Escherichia.s__Escherichia_coli
15926,UniRef90_A0A0D8W0L6,g__Klebsiella.s__Klebsiella_variicola
15927,UniRef90_A0A0D8W0L6,g__Klebsiella.s__Klebsiella_pneumoniae
15935,UniRef90_A0A166YW88,g__Escherichia.s__Escherichia_coli
15936,UniRef90_A0A166YW88,g__Klebsiella.s__Klebsiella_pneumoniae
15938,UniRef90_A0A1D3KKF6,g__Klebsiella.s__Klebsiella_variicola
15939,UniRef90_A0A1D3KKF6,g__Escherichia.s__Escherichia_coli
15940,UniRef90_A0A1D3KKF6,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15941,UniRef90_A0A1D3KKF6,g__Klebsiella.s__Klebsiella_pneumoniae
15945,UniRef90_UPI0009078ACD,g__Escherichia.s__Escherichia_coli
15947,UniRef90_A0A1X3M1R3,g__Escherichia.s__Escherichia_coli
15949,UniRef90_A0A0Q3ADW8,g__Klebsiella.s__Klebsiella_pneumoniae
15950,UniRef90_A0A0Q3ADW8,g__Escherichia.s__Escherichia_coli
15953,UniRef90_A0A2X9PRH1,g__Escherichia.s__Escherichia_coli
15955,UniRef90_P64571,g__Escherichia.s__Escherichia_coli
15957,UniRef90_A0A0T5XJL7,g__Escherichia.s__Escherichia_coli
15958,UniRef90_A0A0T5XJL7,g__Klebsiella.s__Klebsiella_pneumoniae
15960,UniRef90_A0A2S8I6C9,g__Escherichia.s__Escherichia_coli
15963,UniRef90_A0A024L650,g__Klebsiella.s__Klebsiella_pneumoniae
15964,UniRef90_A0A024L650,g__Escherichia.s__Escherichia_coli
15965,UniRef90_A0A024L650,g__Raoultella.s__Raoultella_ornithinolytica
15967,UniRef90_Q9LBU2,g__Escherichia.s__Escherichia_coli
15970,UniRef90_A0A0T5XJ34,g__Klebsiella.s__Klebsiella_pneumoniae
15971,UniRef90_A0A0T5XJ34,g__Escherichia.s__Escherichia_coli
15974,UniRef90_A0A133L6N7,g__Klebsiella.s__Klebsiella_variicola
15975,UniRef90_A0A133L6N7,g__Klebsiella.s__Klebsiella_pneumoniae
15976,UniRef90_A0A133L6N7,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15978,UniRef90_P0A9D6,g__Raoultella.s__Raoultella_ornithinolytica
15979,UniRef90_P0A9D6,g__Klebsiella.s__Klebsiella_quasipneumoniae
15980,UniRef90_P0A9D6,g__Klebsiella.s__Klebsiella_pneumoniae
15981,UniRef90_P0A9D6,g__Klebsiella.s__Klebsiella_variicola_CAG_634
15982,UniRef90_P0A9D6,g__Klebsiella.s__Klebsiella_variicola
15983,UniRef90_P0A9D6,g__Escherichia.s__Escherichia_coli
15989,UniRef90_A0A1D3AGN8,g__Klebsiella.s__Klebsiella_pneumoniae
15991,UniRef90_A0A2X1MMS6,g__Escherichia.s__Escherichia_coli
15993,UniRef90_A0A0E1LFG3,g__Escherichia.s__Escherichia_coli
15995,UniRef90_A0A0T5XRA2,g__Klebsiella.s__Klebsiella_pneumoniae
15997,UniRef90_A0A0T5XRA2,g__Escherichia.s__Escherichia_coli
16001,UniRef90_B7LUV3,g__Escherichia.s__Escherichia_coli
16005,UniRef90_A0A377KGF0,g__Escherichia.s__Escherichia_coli
16007,UniRef90_A0A0C5EGP1,g__Escherichia.s__Escherichia_coli
16010,UniRef90_A0A377D742,g__Escherichia.s__Escherichia_coli
16013,UniRef90_A0A0D8WG08,g__Escherichia.s__Escherichia_coli
16016,UniRef90_A0A0T5XE29,g__Escherichia.s__Escherichia_coli
16017,UniRef90_A0A0T5XE29,g__Klebsiella.s__Klebsiella_pneumoniae
16019,UniRef90_H4KQ74,g__Escherichia.s__Escherichia_coli
16023,UniRef90_A0A3F3NZU8,g__Escherichia.s__Escherichia_coli
16025,UniRef90_A0A0I1ATF9,g__Escherichia.s__Escherichia_coli
16030,UniRef90_A0A0T5XL06,g__Escherichia.s__Escherichia_coli
16031,UniRef90_A0A0T5XL06,g__Klebsiella.s__Klebsiella_pneumoniae
16035,UniRef90_A0A0T5XLN4,g__Escherichia.s__Escherichia_coli
16036,UniRef90_A0A0T5XLN4,g__Klebsiella.s__Klebsiella_pneumoniae
16039,UniRef90_O80273,g__Enterococcus.s__Enterococcus_faecalis
16040,UniRef90_O80273,g__Escherichia.s__Escherichia_coli
16043,UniRef90_A0A0T5XEM3,g__Escherichia.s__Escherichia_coli
16044,UniRef90_A0A0T5XEM3,g__Klebsiella.s__Klebsiella_pneumoniae
16046,UniRef90_A0A377KCF9,g__Escherichia.s__Escherichia_coli
16051,UniRef90_P0C077,g__Klebsiella.s__Klebsiella_pneumoniae
16052,UniRef90_P0C077,g__Klebsiella.s__Klebsiella_quasipneumoniae
16053,UniRef90_P0C077,g__Klebsiella.s__Klebsiella_variicola
16054,UniRef90_P0C077,g__Escherichia.s__Escherichia_coli
16055,UniRef90_P0C077,g__Raoultella.s__Raoultella_ornithinolytica
16057,UniRef90_A0A377JYN3,g__Escherichia.s__Escherichia_coli
16059,UniRef90_A0A2X1N674,g__Escherichia.s__Escherichia_coli
16062,UniRef90_A0A1Q6B032,g__Escherichia.s__Escherichia_coli
16064,UniRef90_P12758,g__Escherichia.s__Escherichia_coli
16065,UniRef90_P12758,g__Raoultella.s__Raoultella_ornithinolytica
16066,UniRef90_P12758,g__Klebsiella.s__Klebsiella_pneumoniae
16067,UniRef90_P12758,g__Klebsiella.s__Klebsiella_variicola
16068,UniRef90_P12758,g__Klebsiella.s__Klebsiella_quasipneumoniae
16071,UniRef90_A0A0T5XFJ1,g__Klebsiella.s__Klebsiella_pneumoniae
16072,UniRef90_A0A0T5XFJ1,g__Escherichia.s__Escherichia_coli
16077,UniRef90_A0A023YXZ5,g__Escherichia.s__Escherichia_coli
16079,UniRef90_A0A377K6E1,g__Escherichia.s__Escherichia_coli
16082,UniRef90_A0A0N7K1G4,g__Escherichia.s__Escherichia_coli
16084,UniRef90_A0A0H2V5B9,g__Escherichia.s__Escherichia_coli
16086,UniRef90_A0A059N3D3,g__Enterococcus.s__Enterococcus_faecalis
16088,UniRef90_A0A0T5XG42,g__Klebsiella.s__Klebsiella_pneumoniae
16089,UniRef90_A0A0T5XG42,g__Escherichia.s__Escherichia_coli
16092,UniRef90_A0A0T5XL41,g__Escherichia.s__Escherichia_coli
16093,UniRef90_A0A0T5XL41,g__Klebsiella.s__Klebsiella_pneumoniae
16096,UniRef90_A0A0H2VB95,g__Escherichia.s__Escherichia_coli
16098,UniRef90_A0A070FIA7,g__Escherichia.s__Escherichia_coli
16101,UniRef90_I2B5L0,g__Klebsiella.s__Klebsiella_pneumoniae
16107,UniRef90_A0A370ZBU7,g__Klebsiella.s__Klebsiella_pneumoniae
16112,UniRef90_A0A0T5XFS4,g__Klebsiella.s__Klebsiella_pneumoniae
16113,UniRef90_A0A0T5XFS4,g__Escherichia.s__Escherichia_coli
16118,UniRef90_A0A2J1B5Q9,g__Escherichia.s__Escherichia_coli
16120,UniRef90_A0A0T5XIX7,g__Escherichia.s__Escherichia_coli
16122,UniRef90_A0A0T5XIX7,g__Klebsiella.s__Klebsiella_pneumoniae
16124,UniRef90_Q74RF8,g__Raoultella.s__Raoultella_ornithinolytica
16125,UniRef90_Q74RF8,g__Klebsiella.s__Klebsiella_quasipneumoniae
16126,UniRef90_Q74RF8,g__Escherichia.s__Escherichia_coli
16127,UniRef90_Q74RF8,g__Klebsiella.s__Klebsiella_variicola
16128,UniRef90_Q74RF8,g__Klebsiella.s__Klebsiella_variicola_CAG_634
16129,UniRef90_Q74RF8,g__Klebsiella.s__Klebsiella_pneumoniae
16131,UniRef90_A0A377K3L0,g__Escherichia.s__Escherichia_coli
16133,UniRef90_A0A376W1B1,g__Escherichia.s__Escherichia_coli
16135,UniRef90_C9Y2I9,g__Klebsiella.s__Klebsiella_pneumoniae
16136,UniRef90_C9Y2I9,g__Raoultella.s__Raoultella_ornithinolytica
16137,UniRef90_C9Y2I9,g__Klebsiella.s__Klebsiella_variicola_CAG_634
16138,UniRef90_C9Y2I9,g__Klebsiella.s__Klebsiella_variicola
16141,UniRef90_A4W793,g__Klebsiella.s__Klebsiella_pneumoniae
16143,UniRef90_UPI0009269427,g__Escherichia.s__Escherichia_coli
16145,UniRef90_A0A192CDS4,g__Escherichia.s__Escherichia_coli
16148,UniRef90_Q83JY3,g__Klebsiella.s__Klebsiella_pneumoniae
16149,UniRef90_Q83JY3,g__Escherichia.s__Escherichia_coli
16153,UniRef90_A0A0D6GR81,g__Klebsiella.s__Klebsiella_pneumoniae
16154,UniRef90_A0A0D6GR81,g__Escherichia.s__Escherichia_coli
16156,UniRef90_A0A2T1LDN3,g__Klebsiella.s__Klebsiella_pneumoniae
16158,UniRef90_V0Y8Q6,g__Escherichia.s__Escherichia_coli
16162,UniRef90_A0A397X077,g__Escherichia.s__Escherichia_coli
16166,UniRef90_D8ACD5,g__Escherichia.s__Escherichia_coli
16168,UniRef90_A0A061KVC9,g__Escherichia.s__Escherichia_coli
16170,UniRef90_J7Q809,g__Escherichia.s__Escherichia_coli
16172,UniRef90_Q0TJA7,g__Raoultella.s__Raoultella_ornithinolytica
16173,UniRef90_Q0TJA7,g__Escherichia.s__Escherichia_coli
16175,UniRef90_Q0TJA7,g__Klebsiella.s__Klebsiella_quasipneumoniae
16177,UniRef90_M9H5B4,g__Escherichia.s__Escherichia_coli
16181,UniRef90_UPI000B40930E,g__Klebsiella.s__Klebsiella_pneumoniae
16183,UniRef90_A0A377E487,g__Escherichia.s__Escherichia_coli
16187,UniRef90_P37619,g__Klebsiella.s__Klebsiella_pneumoniae
16188,UniRef90_P37619,g__Escherichia.s__Escherichia_coli
16191,UniRef90_A0A370YYN6,g__Klebsiella.s__Klebsiella_pneumoniae
16196,UniRef90_A0A0D8VSI1,g__Escherichia.s__Escherichia_coli
16198,UniRef90_A0A2X1M4S3,g__Escherichia.s__Escherichia_coli
16206,UniRef90_A0A1Q6B5B1,g__Escherichia.s__Escherichia_coli
16208,UniRef90_P0DPO7,g__Escherichia.s__Escherichia_coli
16210,UniRef90_B7MIY0,g__Escherichia.s__Escherichia_coli
16211,UniRef90_B7MIY0,g__Raoultella.s__Raoultella_ornithinolytica
16212,UniRef90_B7MIY0,g__Klebsiella.s__Klebsiella_quasipneumoniae
16214,UniRef90_B7MIY0,g__Klebsiella.s__Klebsiella_pneumoniae
16223,UniRef90_A0A370ZCB3,g__Klebsiella.s__Klebsiella_pneumoniae
16225,UniRef90_A0A0T5XPN2,g__Escherichia.s__Escherichia_coli
16226,UniRef90_A0A0T5XPN2,g__Klebsiella.s__Klebsiella_pneumoniae
16228,UniRef90_A0A141AZW5,g__Klebsiella.s__Klebsiella_pneumoniae
16230,UniRef90_A0A141AZW5,g__Escherichia.s__Escherichia_coli
16232,UniRef90_C4ZXX6,g__Escherichia.s__Escherichia_coli
16234,UniRef90_A0A0T5XPI0,g__Klebsiella.s__Klebsiella_pneumoniae
16235,UniRef90_A0A0T5XPI0,g__Escherichia.s__Escherichia_coli
16238,UniRef90_P0A6J0,g__Escherichia.s__Escherichia_coli
16239,UniRef90_P0A6J0,g__Klebsiella.s__Klebsiella_pneumoniae
16241,UniRef90_U9Y8E0,g__Escherichia.s__Escherichia_coli
16243,UniRef90_B1LF86,g__Escherichia.s__Escherichia_coli
16245,UniRef90_UPI000749E94C,g__Escherichia.s__Escherichia_coli
16248,UniRef90_A0A2T1LGK5,g__Klebsiella.s__Klebsiella_pneumoniae
16249,UniRef90_A0A2T1LGK5,g__Escherichia.s__Escherichia_coli
16252,UniRef90_A0A377MXZ1,g__Klebsiella.s__Klebsiella_pneumoniae
16253,UniRef90_A0A377MXZ1,g__Escherichia.s__Escherichia_coli
16256,UniRef90_A0A0T5XH78,g__Escherichia.s__Escherichia_coli
16257,UniRef90_A0A0T5XH78,g__Klebsiella.s__Klebsiella_pneumoniae
16259,UniRef90_A0A376W2V5,g__Escherichia.s__Escherichia_coli
16262,UniRef90_UPI0007AD47C0,g__Escherichia.s__Escherichia_coli
16264,UniRef90_U9XG25,g__Escherichia.s__Escherichia_coli
16266,UniRef90_A0A0I1DI75,g__Escherichia.s__Escherichia_coli
16268,UniRef90_P0ACM1,g__Raoultella.s__Raoultella_ornithinolytica
16269,UniRef90_P0ACM1,g__Escherichia.s__Escherichia_coli
16270,UniRef90_P0ACM1,g__Klebsiella.s__Klebsiella_variicola_CAG_634
16271,UniRef90_P0ACM1,g__Klebsiella.s__Klebsiella_variicola
16272,UniRef90_P0ACM1,g__Klebsiella.s__Klebsiella_quasipneumoniae
16273,UniRef90_P0ACM1,g__Klebsiella.s__Klebsiella_pneumoniae
16280,UniRef90_A0A3A3TJB2,g__Klebsiella.s__Klebsiella_pneumoniae
16282,UniRef90_A0A0H2V9D2,g__Escherichia.s__Escherichia_coli
16284,UniRef90_A0A376Q9F1,g__Escherichia.s__Escherichia_coli
16288,UniRef90_V0Y3B5,g__Escherichia.s__Escherichia_coli
16300,UniRef90_C5BHI4,g__Escherichia.s__Escherichia_coli
16301,UniRef90_C5BHI4,g__Raoultella.s__Raoultella_ornithinolytica
